"8728282","<p>Those packages are <em>optional</em> imports, so there isn't necessarily any problem here.</p>

<p><strong>UPDATE</strong> after poster amended question:</p>

<p>These dependencies have been discovered by the bundle plugin by inspecting the bytecode in your bundle. They would normally be mandatory dependencies but for some reason you have made them optional by adding <code>&lt;Import-Package&gt;*;resolution:=optional&lt;/Import-Package&gt;</code>. Not sure why you did that but never mind...</p>

<p>The proper way to resolve packages is to find a bundle that exports them. For example, your bundle needs the package <code>org.jgrapht</code>. Therefore you need to install the bundle that exports that package.</p>

<p>The one exception is the <code>sun.misc</code> package, which obviously comes from the JRE but is not supposed to be used in general. OSGi framework do not make this package available by default, but you can configure them by adding the following setting:</p>

<pre><code>org.osgi.framework.system.packages.extra=sun.misc
</code></pre>

<p>The exact file or location to place this setting depends on your OSGi framework -- you haven't specified which one you are using, so whatever it is please check its documentation on how to pass configuration settings.</p>
"
"8870765","<blockquote>
  <p>But why they did not use a Fibonnaci heap?</p>
</blockquote>

<p>Probably because those heaps have a lot more overhead per entry than binary keys.</p>

<blockquote>
  <p>Also, is there an implementation of Fibonnaci heap in Java.util?</p>
</blockquote>

<p>No, but</p>

<ol>
<li>There is <a href=""http://code.google.com/p/graphmaker/source/browse/trunk/core/src/com/bluemarsh/graphmaker/core/util/FibonacciHeap.java"" rel=""nofollow"">graphmaker</a> from Nathan Fiedler - GPL and with good <a href=""http://code.google.com/p/graphmaker/source/browse/trunk/core/test/unit/src/com/bluemarsh/graphmaker/core/util/FibonacciHeapTest.java"" rel=""nofollow"">test coverage</a>,
but have a look into <a href=""http://cafenate.wordpress.com/2008/05/31/analysis-of-java-implementations-of-fibonacci-heap/"" rel=""nofollow""><strong>this nice blog post</strong></a> about it and about
problems a fibonacci impl can have. In this post a lot of other Java implementions are referenced.    </li>
<li>There is some code with unit tests <a href=""http://codexp.blogspot.com/2010/06/fibonacci-heap-in-java.html"" rel=""nofollow"">here</a></li>
<li>The <a href=""http://jgrapht.svn.sourceforge.net/viewvc/jgrapht/trunk/src/org/jgrapht/util/FibonacciHeap.java?revision=748&amp;view=markup"" rel=""nofollow"">JGraphT project</a> (also Nathan Fiedler) and also with (some minor) <a href=""http://jgrapht.svn.sourceforge.net/viewvc/jgrapht/trunk/testsrc/org/jgrapht/util/FibonacciHeapTest.java?revision=748&amp;view=markup"" rel=""nofollow"">tests</a> but LGPL.    </li>
<li>Last but not least there is <a href=""https://github.com/neo4j/community/blob/master/graph-algo/src/main/java/org/neo4j/graphalgo/impl/util/FibonacciHeap.java"" rel=""nofollow"">Neo4j</a> - GPL - no tests.</li>
</ol>
"
"8994189","<p>I'm  looking for a class in <code>jgrapht</code> that will allow me to construct a graph 
dynamically and  generate  new edge  in  the given graph  at run
 time based on  branch of the algorithm .
 I need to implements the  algorithm branch &amp; bound 
 I saw this class <code>ListenableDirectedWeightedGraph</code>  </p>

<p>Is it possible to add edges to a graph through the use of a loop
 with <code>ListenableDirectedWeightedGraph</code> ?  </p>
"
"9355326","<p>I am trying to call a python method in java, similar functionality as <a href=""http://stackoverflow.com/questions/6179009/unresolved-import-org-python-working-with-jython-and-java"">Unresolved import org.python / working with jython and java?</a></p>

<p>However, I am using ant to compile and run my files. using <code>import org.python.util</code> will give me this error </p>

<pre><code>package org.python.util does not exist
</code></pre>

<p>I can see that python.org.util exists in jython-2.5.0.jar.</p>

<p>So, here is the class path I have in my build.xml ant file:</p>

<pre><code>classpath=""${java.class.path}:./jgrapht/lib/jgrapht-jdk1.5.jar:\
    ./jgrapht/lib/jgraph.jar:./jgraphx/lib/jgraphx.jar:\
    ./jython/lib/jython-2.5.0.jar:./colt/lib/colt.jar:.""
</code></pre>

<p>and I also I added the path to jython jar files to my class path. i.e. looks like <code>echo $path</code> gives me all the required paths. Is there anything missing here that I am not aware of?</p>
"
"9515012","<p>I know of the following libraries:</p>

<ul>
<li><a href=""http://jung.sourceforge.net/"" rel=""nofollow"">the Java Universal Network/Graph Framewor</a>,a library that provides a common and extendible language for the modeling, analysis, and visualization of data that can be represented as a graph or network.</li>
<li><a href=""http://www.koders.com/java/fid5F3CC69D925863EB1E5C2E6C18A4C3284C9D73E4.aspx"" rel=""nofollow"">salvo graph implementation</a>, focusing on graph data structures.</li>
<li>last and less least, <a href=""http://www.jgrapht.org/"" rel=""nofollow"">JGraphT</a>, a big library that provides mathematical graph-theory objects and algorithms.</li>
</ul>

<p>But I'm sure there are thousands more, for specific areas. If you have some particular application in mind, maybe post that in your question, too...</p>
"
"9544980","<p>This is not really specific to Java. The two most common representations are adjacency matrix and list. Details <a href=""http://en.wikipedia.org/wiki/Graph_%28abstract_data_type%29#Representations"" rel=""nofollow"">here</a></p>

<p>If you want a library, <a href=""http://www.jgrapht.org/"" rel=""nofollow"">JGraphT</a> is nice</p>
"
"9866046","<p>If you're looking for graphs as in data plots or pie charts or something like that, check out <a href=""http://code.google.com/p/charts4j/"" rel=""nofollow"">charts4j</a> or <a href=""http://code.google.com/apis/chart/"" rel=""nofollow"">the Google chart API</a>.</p>

<p>If you're meaning something like graph theory, check out <a href=""http://jgrapht.sourceforge.net/"" rel=""nofollow"">JGraphT</a>.</p>

<p>No need to reinvent the wheel.</p>
"
"9880017","<p>Your problem is known in the computing world as a graph search problem, looking for the shortest path between two nodes. Graphs here are not the x and y axis graphs from math, but Nodes (or <code>Locations</code> in your example) connected by edges.</p>

<p><a href=""http://en.wikipedia.org/wiki/Dijkstra%27s_algorithm"" rel=""nofollow"">Dijkstra's algorithm</a> is the most commonly used to find the shortest path between two nodes, and for your use case it is simplified slightly because the edges in your scenario all have a weight (or cost) of one. An implementation of this is available in <a href=""http://www.jgrapht.org/javadoc/org/jgrapht/alg/DijkstraShortestPath.html"" rel=""nofollow"">JGraphT</a>, though I'm not sure how easy that is to include in a J2ME environment.</p>
"
"9930446","<p>I'm working on a project which will involve running algorithms on large graphs.  The largest two have around 300k and 600k vertices (fairly sparse I think).  I'm hoping to find a java library that can handle graphs that large, and also trees of a somewhat smaller size, as one of the algorithms I'll be using involves decomposing a graph into a tree.  Ideally the library would also include breadth first search and Dijkstra's or other shortest-path algorithms.</p>

<p>Based on <a href=""http://stackoverflow.com/questions/51574/good-java-graph-algorithm-library"">another question</a>, I've been looking at a few libraries (<a href=""http://jgrapht.sourceforge.net/"">JGraphT</a>, <a href=""http://jung.sourceforge.net/"">JUNG</a>, <a href=""http://www.cs.brown.edu/cgc/jdsl/"">jdsl</a>, <a href=""http://docs.yworks.com/yfiles/doc/api/"">yworks</a>) but I'm having a hard time finding out how many vertices they can realistically handle.  Looking at their documentation, all I could find was a bit in the <a href=""http://jung.sourceforge.net/faq.html#graphsize"">JUNG FAQ</a> that said it could easily handle graphs of upwards of 150k vertices, which is still quite a bit smaller than my graphs...  I'm hoping someone here has used one or more of these libraries and can tell me if it'll handle the graph sizes I need, or if there's some other library that would be better.</p>

<p>For the record I don't need any visualization tools; this is strictly about representing the graphs and trees in data structures and running algorithms on them.</p>

<p>Background if anyone really cares: for a class I'm supposed to implement an algorithm described in a research paper, and run the experiments run in the paper as best I can.  The paper and datasets I'll be using can be found <a href=""http://dbis.informatik.uni-freiburg.de/index.php?project=TEDI"">here</a>. My professor says I can use any library I can find as long as I can tell what the time/space complexity of the algorithms/data structures are.</p>
"
"9943438","<p><a href=""http://neo4j.org/"" rel=""nofollow"">neo4j</a> is the ""standard"" graph database (<a href=""http://java.dzone.com/news/nosql-graph-database-feature"" rel=""nofollow"">see also</a>).  you can abstract away from a particular implementation (so that you can change the database without changing you code) using <a href=""https://github.com/tinkerpop/blueprints/wiki/"" rel=""nofollow"">blueprints</a>.</p>

<p>alternatively, if the database part is not so important, a library like <a href=""http://jgrapht.org/"" rel=""nofollow"">jgrapht</a> (i wasn't aware of jung, from chris's answer, but it looks similar) gives you access to the usual algorithms for in-memory structures.</p>

<p>[<a href=""http://neo4j.org/licensing-guide/"" rel=""nofollow"">neo4j licencing</a>]</p>
"
"9952953","<p>if you want to examine existing implementations, there's always jgrapht, which i believe is open source.</p>
"
"10064468","<p>You might want to consider using <a href=""http://jgrapht.org/"" rel=""nofollow"">JGraphT</a></p>

<p>You could just create an instance of the <a href=""http://www.jgrapht.org/javadoc/org/jgrapht/graph/SimpleGraph.html"" rel=""nofollow""><code>SimpleGraph</code></a> and populate it with nodes and edges:</p>

<pre><code>// Define your node, override 'equals' and 'hashCode'
public class Node {

  public int x, y;

  Node (int _x, int _y) {
    x = _x;
    y = _y;
  }

  @Override public boolean equals (Object other) {
    if ( (other.x == x)
         &amp;&amp; (other.y == y))
      return true;

    return false;
  }

  /* Override hashCode also */
}

// Later on, you just add edges and vertices to your graph
SimpleGraph&lt;Node,Edge&gt; sg;
sg.addEdge (...);
sg.addVertex (...);
</code></pre>

<p>Finally, you can use <a href=""http://www.jgrapht.org/javadoc/org/jgrapht/alg/DijkstraShortestPath.html"" rel=""nofollow""><code>DijkstraShortestPath</code></a> to find whether or not a path exists:</p>
"
"10259551","<p>You can also use third party open source projects, such as <a href=""http://jgrapht.org/"" rel=""nofollow"">JGraphT</a>. It provides many simple and complicated graph structures and their visual representation. Also you dont have to deal with structural issues with this way.</p>
"
"10325275","<p>I suppose you should check <a href=""http://jgrapht.org/"" rel=""nofollow"">JGraphT</a> project, which also has many graph-based algorithms and sample codes, also it generalize your vertex/edge object representation!</p>
"
"10369914","<p>This the main class where user input such as no of edges and vertices is taken to create a graph to the Spanning tree of the graph created. Below is the complete answer to this question. </p>

<pre><code>import java.util.Scanner;

public class Main {

    public static void main(String args[]) {

        int x;
        Scanner sc=new Scanner(System.in);
        MyGraph my=new MyGraph();
        System.out.println(""Enter the no of vertices"");
        int no_of_ver=sc.nextInt();

        for(int i=1;i&lt;=no_of_ver;i++) {
            System.out.println(""Enter vertex""+i);
            my.addVertex(sc.next());
        }

        do {
            System.out.println(""Enter the edges"");
            String e1=sc.next();
            String e2=sc.next();
            my.addEdge(e1, e2);
            // my.setEdgeWeight();
            System.out.println(""Continue... Yes:1 ********** No:0"");
            x=sc.nextInt();
        } while(x==1);

        System.out.println(""Graph\n""+my.getGraph().toString());
        System.out.println(""\n\n**********Spanning Tree*********"");
        my.getSpanningTree();
        // System.out.println(""\nSpanning Tree Cost"");
        //my.getSpanningTreeCost();
    }
}
</code></pre>

<p>Below MyGraph class does all the work of creating the graph by taking edges and calculating the spanning tree. I have used jgrapht library to create graph</p>

<pre><code>import org.jgrapht.*;
import org.jgrapht.graph.*;
import org.jgrapht.alg.KruskalMinimumSpanningTree;

public class MyGraph {

    private UndirectedGraph&lt;String, DefaultEdge&gt; g = new SimpleGraph&lt;String, DefaultEdge&gt;(DefaultEdge.class);
    static final double DEFAULT_EDGE_WEIGHT=19;
    DefaultWeightedEdge&gt;(DefaultWeightedEdge.class); 
    private DefaultWeightedEdge e1;

    public void addVertex(String name) {
        g.addVertex(name);
        //graph.addVertex(name);
    }

    public void addEdge(String v1,String v2) {
        g.addEdge(v1, v2);
        // e1=graph.addEdge(v1, v2);
    }

    /*public void setEdgeWeight() {
        graph.setEdgeWeight(e1, DEFAULT_EDGE_WEIGHT);          
    }*/

    public UndirectedGraph&lt;String, DefaultEdge&gt; getGraph() {
        return g;
    }

    /*public SimpleWeightedGraph&lt;String,DefaultWeightedEdge&gt; getGraph() {
        return graph;
    }*/

    public void getSpanningTree() {
        KruskalMinimumSpanningTree k=new KruskalMinimumSpanningTree(g);
        System.out.println(k.getEdgeSet().toString());
        //KruskalMinimumSpanningTree k1=new KruskalMinimumSpanningTree(graph);
        //System.out.println(k1.getEdgeSet().toString());   
    }

    /*public void getSpanningTreeCost() {
        KruskalMinimumSpanningTree k=new KruskalMinimumSpanningTree(graph);
        System.out.println(k.getSpanningTreeCost());
    }*/ 
}
</code></pre>
"
"10474827","<p>I am working on a project involving anaphora resolution via Hobbs algorithm. I have parsed my text using the Stanford parser, and now I would like to manipulate the nodes in order to implement my algorithm.</p>

<p>At the moment, I don't understand how to:</p>

<ul>
<li><p>Access a node based on its POS tag (e.g. I need to start with a pronoun - how do I get all pronouns?).</p></li>
<li><p>Use visitors. I'm a bit of a noob of Java, but in C++ I needed to implement a Visitor functor and then work on its hooks. I could not find much for the Stanford Parser's Tree structure though. Is that jgrapht? If it is, could you provide me with some pointers at code snippets?</p></li>
</ul>
"
"10550501","<p>Try <a href=""http://jgrapht.org/"" rel=""nofollow"">jgrapht</a>.  From the webpage:</p>

<blockquote>
  <p>JGraphT is a free Java graph library that provides mathematical graph-theory objects and algorithms. JGraphT supports various types of graphs including:</p>
  
  <ul>
  <li>directed and undirected graphs.</li>
  <li>graphs with weighted / unweighted / labeled or any user-defined edges.</li>
  <li>various edge multiplicity options, including: simple-graphs, multigraphs, pseudographs.</li>
  <li>unmodifiable graphs - allow modules to provide ""read-only"" access to internal graphs.</li>
  <li>listenable graphs - allow external listeners to track modification events.</li>
  <li>subgraphs graphs that are auto-updating subgraph views on other graphs.</li>
  <li>all compositions of above graphs.</li>
  </ul>
  
  <p>Although powerful, JGraphT is designed to be simple and type-safe (via Java generics). For example, graph vertices can be of any objects. You can create graphs based on: Strings, URLs, XML documents, etc; you can even create graphs of graphs!</p>
</blockquote>

<p>Other <a href=""http://stackoverflow.com/questions/2727788/java-library-for-trees-similar-to-jgrapht-for-graphs"">SO users report</a> success with <a href=""http://jung.sourceforge.net/"" rel=""nofollow"">Jung</a>.  My careful 30 second review of their API suggests that you should start <a href=""http://jung.sourceforge.net/doc/api/edu/uci/ics/jung/graph/Tree.html"" rel=""nofollow"">HERE</a>.</p>
"
"10575185","<p>With jgrapht-0.8.3, the following works as expected:</p>

<pre><code>import org.jgrapht.UndirectedGraph;
import org.jgrapht.graph.DefaultEdge;
import org.jgrapht.graph.SimpleGraph;

public class GraphTest {

  public static void main(String[] args) {
    UndirectedGraph&lt;String, DefaultEdge&gt; graph =
      new SimpleGraph&lt;String, DefaultEdge&gt;(DefaultEdge.class);

    String v1 = ""v1"";
    String v2 = ""v2"";
    String v3 = ""v3"";
    String v4 = ""v4"";

    graph.addVertex(v1);
    graph.addVertex(v2);
    graph.addVertex(v3);
    graph.addVertex(v4);

    graph.addEdge(v1, v2);
    graph.addEdge(v2, v3);
    graph.addEdge(v3, v4);
    graph.addEdge(v4, v1);

    if( graph.getEdge(v1, v2) != null) { System.out.println(""SUCCESS""); }
    if (graph.getEdge(v2,v4) == null)  { System.out.println(""SUCCESS""); }
  }
}
</code></pre>

<p>I get</p>

<blockquote>
  <p>SUCCESS</p>
  
  <p>SUCCESS</p>
</blockquote>

<p>Can you clarify what problem you're having?</p>
"
"10739968","<p>JGraphT supports various types of graphs including:</p>

<ul>
<li>directed and undirected graphs.  </li>
<li>graphs with weighted / unweighted / labeled or any user-defined edges. </li>
<li>various edge multiplicity options, including: simple-graphs, multigraphs, pseudographs. </li>
<li>unmodifiable graphs - allow modules to provide ""read-only"" access to internal graphs. </li>
<li>listenable graphs - allow external listeners to track modification events. </li>
<li>subgraphs graphs that are auto-updating subgraph views on other graphs. </li>
<li>all compositions of above graphs. Although powerful, JGraphT is designed to be simple and type-safe (via Java generics). For example, graph vertices can be of any objects. You can create graphs based on: Strings, URLs, XML documents, etc; you can even create graphs of graphs! This code example shows how.</li>
</ul>

<p>Other features offered by JGraphT:</p>

<ul>
<li>graph visualization using the JGraph library</li>
<li>complete source code included, under the terms of the GNU Lesser General Public License.</li>
<li>comprehensive Javadocs.</li>
<li>easy extensibility.</li>
</ul>

<p>Official website: <a href=""http://jgrapht.org/"" rel=""nofollow"">http://jgrapht.org/</a></p>
"
"10929402","<p>you can print all the information of the graph using the function <code>toString()</code> over your graph, for example if you have a graph h, you can do it:</p>

<p><code>System.out.println(h.toString());</code></p>

<p>On this way you will see the graph in a line.
On the other hand, you can visualize the graph allocating coordinates to the vertexs, for example with your graph:</p>

<pre><code>positionVertexAt(ODP, 130, 40);
positionVertexAt(CCK, 60, 20);
positionVertexAt(MFE, 240, 140);
</code></pre>

<p>Problem, that you have to implement some function, you have a example in this link <a href=""http://kickjava.com/src/org/jgrapht/demo/JGraphAdapterDemo.java.htm"" rel=""nofollow"">http://kickjava.com/src/org/jgrapht/demo/JGraphAdapterDemo.java.htm</a>.</p>

<p>I think is a little difficult, but you can create the nice graph visualization.</p>

<p>In addition you can use the web <a href=""http://www.graphviz.org"" rel=""nofollow"">http://www.graphviz.org</a> where you can format the information of your graph like you did already and then the program build the graph, like in this example if you type this code (is the code of the example of the web):</p>

<pre><code>digraph finite_state_machine {
rankdir=LR;
size=""8,5""
node [shape = doublecircle]; LR_0 LR_3 LR_4 LR_8;
node [shape = circle];
LR_0 -&gt; LR_2 [ label = ""SS(B)"" ];
LR_0 -&gt; LR_1 [ label = ""SS(S)"" ];
LR_1 -&gt; LR_3 [ label = ""S($end)"" ];
LR_2 -&gt; LR_6 [ label = ""SS(b)"" ];
LR_2 -&gt; LR_5 [ label = ""SS(a)"" ];
LR_2 -&gt; LR_4 [ label = ""S(A)"" ];
LR_5 -&gt; LR_7 [ label = ""S(b)"" ];
LR_5 -&gt; LR_5 [ label = ""S(a)"" ];
LR_6 -&gt; LR_6 [ label = ""S(b)"" ];
LR_6 -&gt; LR_5 [ label = ""S(a)"" ];
LR_7 -&gt; LR_8 [ label = ""S(b)"" ];
LR_7 -&gt; LR_5 [ label = ""S(a)"" ];
LR_8 -&gt; LR_6 [ label = ""S(b)"" ];
LR_8 -&gt; LR_5 [ label = ""S(a)"" ];
</code></pre>

<p>}</p>

<p>the program will build this graph : <a href=""http://www.graphviz.org/content/fsm"" rel=""nofollow"">http://www.graphviz.org/content/fsm</a></p>

<p>I write to you the web here : <a href=""http://www.graphviz.org/"" rel=""nofollow"">http://www.graphviz.org/</a>.
I hope I could help you, if I find more information or something easier I will tell you.</p>

<p>Pd: Sorry for my English I hope you can understand all.</p>
"
"10954443","<p>Use JgraphT api for it. Find the <a href=""http://jgrapht.org/"" rel=""nofollow"">link</a>.</p>
"
"10994205","<p>There are not many libraries that export to Visio, but you could try this one <a href=""http://jgrapht.org/"" rel=""nofollow"">http://jgrapht.org</a> There should be a class in the library called VisioExporter. I don't know how much support it has but it's worth a try.</p>
"
"11124793","<p>I'm writing my very first program in Java that actually does UI, so please bear with me if the answer to this is obvious.</p>

<p>I'm using JGraph 5 (5.14) to visualize a graph created by JGrapht (0.8.3).</p>

<p>I can create the graph with JGrapht just fine, and I believe it gets converted to JGraph OK using org.jgrapht.ext.JGraphModelAdapter.  The problem is, when the result is displayed in a window (I'm using a panel in a JApplet) all the vertices are displayed on top of another.</p>

<p>Someone else had this problem (<a href=""http://stackoverflow.com/questions/8496114/jgraph-layout-does-not-work"">JGraph Layout Does Not Work</a>) and I tried the solution presented there, but then only two nodes are displayed.  Basically, I just want the graph displayed in some way where the nodes are separate from each other.</p>

<p>Some code is worth a thousand words, so here is what I currently have, which only displays two nodes (there are 219 in the graph):</p>

<pre><code>class ourGraphVisualizer extends JApplet
{

private static final Color DEFAULT_BG_COLOR = Color.decode(""#FAFBFF"");
private static final Dimension DEFAULT_SIZE = new Dimension(1280, 1024);

// this init overrides the JApplet.init().  Our class here extends JApplet so we can do the visualization
public void init(ListenableDirectedWeightedGraph&lt;String, DefaultWeightedEdge&gt; theGraph)
{
    JGraphModelAdapter&lt;String, DefaultWeightedEdge&gt; jgAdapter;

    JPanel panel = new JPanel();
    panel.setPreferredSize(DEFAULT_SIZE);

    JScrollPane scrollpane = new JScrollPane(panel);
    scrollpane.setHorizontalScrollBarPolicy(JScrollPane.HORIZONTAL_SCROLLBAR_ALWAYS);
    scrollpane.setVerticalScrollBarPolicy(JScrollPane.VERTICAL_SCROLLBAR_ALWAYS);

    this.getContentPane().add(scrollpane, BorderLayout.CENTER);

    JFrame frame = new JFrame();

    frame.add(this);
    frame.setTitle(""Call Graph, "" + theGraph.vertexSet().size() + ""nodes"");
    frame.setDefaultCloseOperation(JFrame.EXIT_ON_CLOSE);
    frame.pack();
    frame.setPreferredSize(DEFAULT_SIZE);

    jgAdapter = new JGraphModelAdapter&lt;String, DefaultWeightedEdge&gt;(theGraph);

    JGraph jgraph = new JGraph(jgAdapter);

    panel.add(jgraph);
    resize(DEFAULT_SIZE);

    // Let's see if we can lay it out
    JGraphFacade jgf = new JGraphFacade(jgraph);
    JGraphFastOrganicLayout layoutifier = new JGraphFastOrganicLayout();
    layoutifier.run(jgf);
    System.out.println(""Layout complete"");

    final Map nestedMap = jgf.createNestedMap(true, true);
    jgraph.getGraphLayoutCache().edit(nestedMap);

    jgraph.getGraphLayoutCache().update();
    jgraph.refresh();

    frame.setVisible(true);
    panel.setVisible(true);
    scrollpane.setVisible(true);
}
</code></pre>

<p>Any constructive suggestions/help/inspiration will be greatly appreciated!</p>

<p>Thanks...</p>

<p>-Eric</p>
"
"11127986","<p>You could use a 2d drawing framework like <a href=""http://www.piccolo2d.org/"">piccolo2d</a> to render the map.
And for the routing, you will need to build a <a href=""http://en.wikipedia.org/wiki/Graph_%28mathematics%29"">graph</a> describing the roads/ways on the maps, how they join and the distances represented. Having chosen a start point and an end point on the map an algorithm such as <a href=""http://en.wikipedia.org/wiki/A%2a_search_algorithm"">A star</a> will then help you find the shortest path between the points.</p>

<p><strong>Some more detail:</strong></p>

<p>OSM XML dumps consist (it's more complicated than this: see the <a href=""http://wiki.openstreetmap.org/wiki/OSM_XML"">official docs</a> for the full detail) of three classes of entities:</p>

<ul>
<li><em>Nodes</em>: representing single points on the map, defined by longitude and latitude. These either represent notable features (a huge variety, but, for example: a shop, an ancient monument, a gate on a path etc) or are part of a way.</li>
<li><em>Ways</em>: representing polygons on the map. These are built up of an ordered list of nodes (referenced by id) and can represent linear things such as roads and paths (relevant to your routing problem) but also bounded areas such as field or forest boundaries, the shapes of urban areas, lakes, rivers etc.</li>
<li><em>Relations</em>: which I won't address here, but you can find more about these in the official docs.</li>
</ul>

<p>Each of the above three node types will have additional data associated with them in the form of 'tags' which are key-value (string) pairs specifying the type of entity represented by the node/way. A general list can be found <a href=""http://wiki.openstreetmap.org/wiki/Map_Features"">here</a> and a list for routing <a href=""http://wiki.openstreetmap.org/wiki/OSM_tags_for_routing"">here</a>. An example drawn from the OSM website representing a small local road (in this case in Germany):</p>

<pre><code>&lt;!-- The nodes representing points along the way --&gt;
&lt;node id=""298884269"" lat=""54.0901746"" lon=""12.2482632"" ... /&gt;
&lt;node id=""261728686"" lat=""54.0906309"" lon=""12.2441924"" ... /&gt;
...
&lt;node id=""298884272"" lat=""54.0901447"" lon=""12.2516513"" ... /&gt;

&lt;!-- A way, built of the points above, with a tag
     declaring it to be an unclassified road --&gt;
&lt;way id=""26659127"" ...&gt;
    &lt;nd ref=""292403538""/&gt;
    &lt;nd ref=""298884289""/&gt;
    ...
    &lt;nd ref=""261728686""/&gt;
    &lt;tag k=""highway"" v=""unclassified""/&gt;
&lt;/way&gt;
</code></pre>

<p>
 </p>

<p>Where two ways intersect (e.g. when two roads cross) they will share a node in common at the crossing point.</p>

<p>To filter down to the data required to generate a routing graph, you need to:</p>

<ul>
<li>Read the XML for the area of interest, reading at least the nodes and ways.</li>
<li>Filter out, leaving only the ways you want based on their tags (for instance where k=""highway"" etc).</li>
<li>Filter out all nodes but the ones referenced by the remaining relevant ways.</li>
</ul>

<p>Having isolated only the information you require, you then need to transform from the OSM format to something more suitable for routing. Although the OSM graph as described can be used for routing, it is more efficient to represent the map as a set of nodes for the start and end of each way, and any intersection points between ways and a set of edges representing the path between intersections, along with their lengths.</p>

<p>For example, you might want to transform the following (with intersecting ways a-b, c-d, e-f):</p>

<p><img src=""http://i.stack.imgur.com/JrBdQ.png"" alt=""OSM nodes and ways""></p>

<p>to something more like:</p>

<p><img src=""http://i.stack.imgur.com/0ljWs.png"" alt=""Routing graph""></p>

<p>Where only the end nodes and the intersecting nodes remain. In this representation you would have transformed from 3 ways to 8 edges in your routing graph (a-x, c-x, x-e, e-d, x-y, e-y, y-f, y-b) each edge with an associated distance that you calculated by stepping along the nodes in the way, accumulating distance as you go: (e.g. a-x: 200m, e-y: 350m etc). Note that you will be needing to calculate distances between adjacent points in longitude/latitude space for which you can find a formula <a href=""http://stackoverflow.com/questions/27928/how-do-i-calculate-distance-between-two-latitude-longitude-points"">here</a>.</p>

<p>You could represent this data using your own datastructure or using a third-part graph library such as <a href=""http://jgrapht.org/"">JGraphT</a> or <a href=""http://jung.sourceforge.net/"">Jung</a>. From here, routing is (crudely, and assuming for simplicity that the set of nodes you have remaining are adequately fine-grained to represent all required start/end points) a matter of choosing the node representing the start of your journey, the node representing the end and using an algorithm such as A-star (as mentioned above) to calculate the shortest path.</p>

<p>The only catch is that, as far as I can remember, neither of the two libraries I mention have an implementation of A-star. But you can get the correct result by running Dijkstra's shortest path (present in both libraries) at lower speed - and then implement A-star yourself when you're more confident with the concepts.</p>

<p>To make all of this more interesting: instead of using distances you could route on estimated travel time (taking the average speed on the road into account). Or you could modify the distance based on the desirability of the route: e.g. for cycling, down-weight the distance on roads with less traffic in order to select longer but safer routes. Alternatively for hiking, downweight the distance for paths that pass through particularly scenic areas or near a landmark such as an ancient monument or a pub.</p>

<p>Given that there are decent existing routing services for OSM data (e.g from <a href=""http://developers.cloudmade.com/projects/show/routing-http-api"">Cloudmade</a>) the main reason you would want to do something like this is in order to use your own custom distance metric...</p>
"
"11177524","<p>Using <a href=""http://sarithdivakar.blogspot.co.uk/2011/09/how-to-install-open-model-sphere-in.html"" rel=""nofollow"">this hint</a> as a starting point, I added the following item to the classpath list: </p>

<pre><code>/usr/share/java/jgrapht0.8.jar
</code></pre>

<p>(I also had to install the packages <code>libjgrapht-java</code> and <code>openjdk-7-jre</code> which you may already have.</p>
"
"11309056","<p>I've installed two libraries to my local repository (JGraph and JGraphtT). I used this command:</p>

<pre><code>mvn install:install-file -DgroupId=org.jgrapht -DartifactId=jgrapht -Dversion=0.8.3 -Dpackaging=jar -Dfile=./jgrapht.jar
</code></pre>

<p>and similar for JGraph. I can see that the two Jar files are in my local repository.</p>

<p>When I try to create Eclipse classpath and build files from the directory of my project's POM file (using mvn eclipse:eclipse), I get this error:</p>

<blockquote>
  <p>[WARNING] Missing POM for org.jrapht:jgrapht:jar:0.8.3</p>
</blockquote>

<p>and similar for JGraph.</p>

<p>Any ideas on what I'm doing wrong? My settings.xml file has the local repository enabled.</p>

<p>Thanks,
Keith</p>
"
"11510041","<p>I haven't used Prefuse before but perhaps <a href=""http://jgrapht.org/"" rel=""nofollow"">JGraphT</a> may work for you, assuming your organizational chart can be modeled as a graph.</p>
"
"11783322","<p>Does anyone know of a library (preferably Java) that solves the clique cover problem?</p>

<p>I found an OCaml <a href=""http://theinf1.informatik.uni-jena.de/ecc/README"" rel=""nofollow"">version</a>, but I would like to use something I can more easily integrate with.</p>

<p>I've also found Java <a href=""http://jgrapht.org/javadoc/org/jgrapht/alg/BronKerboschCliqueFinder.html"" rel=""nofollow"">code</a> and C code to find the maximum clique in a graph, but I don't know of a way to leverage this code to find a clique cover (e.g., iteratively removing maximum cliques until no nodes are left does not yield an optimum solution).</p>

<p>I've looked through all the Java graph algorithms libraries I could find (e.g., the ones at the good-java-graph-algorithm-library stackoverflow question), but none seem to have an implementation of a solution to this problem.</p>
"
